COMMUNE_ID,DISTRICT_I,Province_I,NAME_VIE,NAME_ENG,DIS_NAME_V,DIS_NAME_E,PRO_NAME_V,PRO_NAME_E
2110549,21105,211,Xã Yên Nguyên,Yen Nguyen,Huyện Chiêm Hóa,Chiem Hoa,Tuyên Quang,Tuyen Quang
2110551,21105,211,Xã Nhân Lý,Nhan Ly,Huyện Chiêm Hóa,Chiem Hoa,Tuyên Quang,Tuyen Quang
2110553,21105,211,Xã Tri Phú,Tri Phu,Huyện Chiêm Hóa,Chiem Hoa,Tuyên Quang,Tuyen Quang
2110555,21105,211,Xã Bình Nhân,Binh Nhan,Huyện Chiêm Hóa,Chiem Hoa,Tuyên Quang,Tuyen Quang
2110557,21105,211,Xã Linh Phú,Linh Phu,Huyện Chiêm Hóa,Chiem Hoa,Tuyên Quang,Tuyen Quang
2110701,21107,211,Thị trấn Tân Yên,Tan Yen,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110703,21107,211,Xã Yên Thuận,Yen Thuan,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110705,21107,211,Xã Bạch Xa,Bach Xa,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110707,21107,211,Xã Minh Khương,Minh Khuong,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110709,21107,211,Xã Phù Lưu,Phu Luu,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110711,21107,211,Xã Minh Dân,Minh Dan,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110713,21107,211,Xã Minh Hương,Minh Huong,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110715,21107,211,Xã Yên Lâm,Yen Lam,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110716,21107,211,Xã Yên Phú,Yen Phu,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110717,21107,211,Xã Tân Thành,Tan Thanh,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110719,21107,211,Xã Bình Xa,Binh Xa,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110721,21107,211,Xã Nhân Mục,Nhan Muc,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110723,21107,211,Xã Thái Sơn,Thai Son,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110725,21107,211,Xã Thái Hòa,Thai Hoa,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110727,21107,211,Xã Bằng Cốc,Bang Coc,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110729,21107,211,Xã Thành Long,Thanh Long,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110731,21107,211,Xã Đức Ninh,Duc Ninh,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110733,21107,211,Xã Hùng Đức,Hung Duc,Huyện Hàm Yên,Ham Yen,Tuyên Quang,Tuyen Quang
2110905,21109,211,Thị trấn Tân Bình,Tan Binh,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110909,21109,211,Xã Lực Hành,Luc Hanh,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110911,21109,211,Xã Chiêu Yên,Chieu Yen,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110913,21109,211,Xã Quí Quân,Qui Quan,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110915,21109,211,Xã Kiến Thiết,Kien Thiet,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110917,21109,211,Xã Trung Minh,Trung Minh,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110919,21109,211,Xã Trung Trực,Trung Truc,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110921,21109,211,Xã Xuân Vân,Xuan Van,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110923,21109,211,Xã Phúc Ninh,Phuc Ninh,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110925,21109,211,Xã Hùng Lợi,Hung Loi,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110927,21109,211,Xã Trung Sơn,Trung Son,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110929,21109,211,Xã Tứ Quận,Tu Quan,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110931,21109,211,Xã Tân Tiến,Tan Tien,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110933,21109,211,Xã Tân Long,Tan Long,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110935,21109,211,Xã Đạo Viện,Dao Vien,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110937,21109,211,Xã Thắng Quân,Thang Quan,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110939,21109,211,Xã Kim Quan,Kim Quan,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110941,21109,211,Xã Lang Quán,Lang Quan,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110943,21109,211,Xã Phú Thịnh,Phu Thinh,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110945,21109,211,Xã Trung Môn,Trung Mon,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110947,21109,211,Xã Công Đa,Cong Da,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110949,21109,211,Xã Chân Sơn,Chan Son,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110951,21109,211,Xã Thái Bình,Thai Binh,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110953,21109,211,Xã Kim Phú,Kim Phu,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110955,21109,211,Xã Tiến Bộ,Tien Bo,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110961,21109,211,Xã Hoàng Khai,Hoang Khai,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110963,21109,211,Xã Phú Lâm,Phu Lam,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110965,21109,211,Xã Mỹ Bằng,My Bang,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110971,21109,211,Xã Nhữ Hán,Nhu Han,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110972,21109,211,Xã Nhữ Khê,Nhu Khe,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2110973,21109,211,Xã Đội Bình,Doi Binh,Huyện Yên Sơn,Yen Son,Tuyên Quang,Tuyen Quang
2111101,21111,211,Thị trấn Sơn Dương,Son Duong,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111105,21111,211,Xã Trung Yên,Trung Yen,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111107,21111,211,Xã Minh Thanh,Minh Thanh,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111109,21111,211,Xã Tân Trào,Tan Trao,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111111,21111,211,Xã Vĩnh Lợi,Vinh Loi,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111113,21111,211,Xã Bình Yên,Binh Yen,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111115,21111,211,Xã Thượng Ấm,Thuong Am,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111117,21111,211,Xã Lương Thiện,Luong Thien,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111119,21111,211,Xã Tú Thịnh,Tu Thinh,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111121,21111,211,Xã Hợp Thành,Hop Thanh,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111123,21111,211,Xã Cấp Tiến,Cap Tien,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111125,21111,211,Xã Đông Thọ,Dong Tho,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111127,21111,211,Xã Kháng Nhật,Khang Nhat,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111129,21111,211,Xã Phúc Ứng,Phuc Ung,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111131,21111,211,Xã Quyết Thắng,Quyet Thang,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111133,21111,211,Xã Hợp Hòa,Hop Hoa,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111135,21111,211,Xã Đồng Quý,Dong Quy,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111137,21111,211,Xã Thanh Phát,Thanh Phat,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111139,21111,211,Xã Văn Phú,Van Phu,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111141,21111,211,Xã Vân Sơn,Van Son,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111143,21111,211,Xã Chi Thiết,Chi Thiet,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111145,21111,211,Xã Tuân Lộ,Tuan Lo,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111147,21111,211,Xã Thiện Kế,Thien Ke,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111149,21111,211,Xã Hồng Lạc,Hong Lac,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111151,21111,211,Xã Đông Lợi,Dong Loi,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111153,21111,211,Xã Phú Lương,Phu Luong,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111155,21111,211,Xã Ninh Lai,Ninh Lai,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111157,21111,211,Xã Sầm Dương,Sam Duong,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111159,21111,211,Xã Hào Phú,Hao Phu,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111161,21111,211,Xã Sơn Nam,Son Nam,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111163,21111,211,Xã Tam Đa,Tam Da,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111165,21111,211,Xã Đại Phú,Dai Phu,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111167,21111,211,Xã Lâm Xuyên,Lam Xuyen,Huyện Sơn Dương,Son Duong,Tuyên Quang,Tuyen Quang
2111203,21112,211,Xã Bình An,Binh An,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2111205,21112,211,Xã Hồng Quang,Hong Quang,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2111207,21112,211,Xã Thổ Bình,Tho Binh,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2111211,21112,211,Xã Phúc Yên,Phuc Yen,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2111213,21112,211,Xã Xuân Lập,Xuan Lap,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2111223,21112,211,Xã Khuôn Hà,Khuon Ha,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2111225,21112,211,Thị trấn Lăng Can,Lang Can,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2111231,21112,211,Xã Thượng Lâm,Thuong Lam,Huyện Lâm Bình,Lam Binh,Tuyên Quang,Tuyen Quang
2130101,21301,213,Phường Nguyễn Thái Học,Nguyen Thai Hoc,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130103,21301,213,Phường Hồng Hà,Hong Ha,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130105,21301,213,Phường Nguyễn Phúc,Nguyen Phuc,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130107,21301,213,Phường Minh Tân,Minh Tan,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130109,21301,213,Phường Yên Ninh,Yen Ninh,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130111,21301,213,Phường Đồng Tâm,Dong Tam,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130113,21301,213,Phường Yên Thịnh,Yen Thinh,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130115,21301,213,Xã Nam Cường,Nam Cuong,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130117,21301,213,Xã Tuy Lộc,Tuy Loc,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130119,21301,213,Xã Minh Bảo,Minh Bao,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130121,21301,213,Xã Tân Thịnh,Tan Thinh,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2130301,21303,213,Phường Trung Tâm,Trung Tam,Thị xã Nghĩa Lộ,Nghia Lo,Yên Bái,Yen Bai
2130303,21303,213,Phường Pú Trạng,Pu Trang,Thị xã Nghĩa Lộ,Nghia Lo,Yên Bái,Yen Bai
2130305,21303,213,Phường Tân An,Tan An,Thị xã Nghĩa Lộ,Nghia Lo,Yên Bái,Yen Bai
2130307,21303,213,Phường Cầu Thia,Cau Thia,Thị xã Nghĩa Lộ,Nghia Lo,Yên Bái,Yen Bai
2130327,21303,213,Xã Nghĩa Lợi,Nghia Loi,Thị xã Nghĩa Lộ,Nghia Lo,Yên Bái,Yen Bai
2130329,21303,213,Xã Nghĩa Phúc,Nghia Phuc,Thị xã Nghĩa Lộ,Nghia Lo,Yên Bái,Yen Bai
2130337,21303,213,Xã Nghĩa An,Nghia An,Thị xã Nghĩa Lộ,Nghia Lo,Yên Bái,Yen Bai
2130501,21305,213,Thị trấn Yên Thế,Yen The,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130503,21305,213,Xã Yên Thắng,Yen Thang,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130505,21305,213,Xã Tân Phượng,Tan Phuong,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130507,21305,213,Xã Lâm Thượng,Lam Thuong,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130509,21305,213,Xã Khánh Thiện,Khanh Thien,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130511,21305,213,Xã Minh Chuẩn,Minh Chuan,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130513,21305,213,Xã Mai Sơn,Mai Son,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130515,21305,213,Xã An Lạc,An Lac,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130517,21305,213,Xã Khai Trung,Khai Trung,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130519,21305,213,Xã Minh Xuân,Minh Xuan,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130521,21305,213,Xã Mường Lai,Muong Lai,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130523,21305,213,Xã Khánh Hoà,Khanh Hoa,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130525,21305,213,Xã Tô Mậu,To Mau,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130527,21305,213,Xã Tân Lĩnh,Tan Linh,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130529,21305,213,Xã Trúc Lâu,Truc Lau,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130531,21305,213,Xã Động Quan,Dong Quan,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130533,21305,213,Xã Liễu Đô,Lieu Do,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130535,21305,213,Xã Vĩnh Lạc,Vinh Lac,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130537,21305,213,Xã Phúc Lợi,Phuc Loi,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130539,21305,213,Xã Tân Lập,Tan Lap,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130541,21305,213,Xã Minh Tiến,Minh Tien,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130543,21305,213,Xã Trung Tâm,Trung Tam,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130545,21305,213,Xã Phan Thanh,Phan Thanh,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130547,21305,213,Xã An Phú,An Phu,Huyện Lục Yên,Luc Yen,Yên Bái,Yen Bai
2130701,21307,213,Thị trấn Mậu A,Mau A,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130703,21307,213,Xã Lang Thíp,Lang Thip,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130705,21307,213,Xã Châu Quế Thượng,Chau Que Thuong,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130707,21307,213,Xã Lâm Giang,Lam Giang,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130709,21307,213,Xã Châu Quế Hạ,Chau Que Ha,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130711,21307,213,Xã An Bình,An Binh,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130713,21307,213,Xã Đông An,Dong An,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130715,21307,213,Xã Quang Minh,Quang Minh,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130717,21307,213,Xã Phong Dụ Hạ,Phong Du Ha,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130719,21307,213,Xã Đông Cuông,Dong Cuong,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130721,21307,213,Xã Phong Dụ Thượng,Phong Du Thuong,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130723,21307,213,Xã Xuân Tầm,Xuan Tam,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130725,21307,213,Xã Tân Hợp,Tan Hop,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130727,21307,213,Xã Mậu Đông,Mau Dong,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130729,21307,213,Xã Ngòi A,Ngoi A,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130731,21307,213,Xã An Thịnh,An Thinh,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130733,21307,213,Xã Yên Thái,Yen Thai,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130735,21307,213,Xã Đại Phác,Dai Phac,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130737,21307,213,Xã Yên Hợp,Yen Hop,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130739,21307,213,Xã Yên Hưng,Yen Hung,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130741,21307,213,Xã Đại Sơn,Dai Son,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130743,21307,213,Xã Nà Hẩu,Na Hau,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130745,21307,213,Xã Yên Phú,Yen Phu,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130747,21307,213,Xã Xuân Ái,Xuan Ai,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130749,21307,213,Xã Mỏ Vàng,Mo Vang,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130751,21307,213,Xã Viễn Sơn,Vien Son,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130753,21307,213,Xã Hoàng Thắng,Hoang Thang,Huyện Văn Yên,Van Yen,Yên Bái,Yen Bai
2130901,21309,213,Thị trấn Mù Căng Chải,Mu Cang Chai,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130902,21309,213,Xã Mồ Dề,Mo De,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130903,21309,213,Xã Kim Nọi,Kim Noi,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130905,21309,213,Xã Hồ Bốn,Ho Bon,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130907,21309,213,Xã Khao Mang,Khao Mang,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130909,21309,213,Xã Chế Cu Nha,Che Cu Nha,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130911,21309,213,Xã Nậm Có,Nam Co,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130913,21309,213,Xã Lao Chải,Lao Chai,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130915,21309,213,Xã Dế Xu Phình,De Xu Phinh,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130917,21309,213,Xã La Pán Tẩn,La Pan Tan,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130919,21309,213,Xã Cao Phạ,Cao Pha,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130921,21309,213,Xã Chế Tạo,Che Tao,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130923,21309,213,Xã Púng Luông,Pung Luong,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2130925,21309,213,Xã Nậm Khắt,Nam Khat,Huyện Mù Cang Chải,Mu Cang Chai,Yên Bái,Yen Bai
2131101,21311,213,Thị trấn Cổ Phúc,Co Phuc,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131103,21311,213,Xã Tân Đồng,Tan Dong,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131105,21311,213,Xã Báo Đáp,Bao Dap,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131107,21311,213,Xã Đào Thịnh,Dao Thinh,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131109,21311,213,Xã Quy Mông,Quy Mong,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131111,21311,213,Xã Việt Thành,Viet Thanh,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131113,21311,213,Xã Hòa Cuông,Hoa Cuong,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131115,21311,213,Xã Kiên Thành,Kien Thanh,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131117,21311,213,Xã Y Can,Y Can,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131119,21311,213,Xã Minh Tiến,Minh Tien,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131121,21311,213,Xã Nga Quán,Nga Quan,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131123,21311,213,Xã Minh Quán,Minh Quan,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131125,21311,213,Xã Cường Thịnh,Cuong Thinh,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131127,21301,213,Xã Âu Lâu,Au Lau,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2131129,21311,213,Xã Lương Thịnh,Luong Thinh,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131131,21301,213,Xã Hợp Minh,Hop Minh,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2131133,21301,213,Xã Giới Phiên,Gioi Phien,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2131135,21311,213,Xã Hồng Ca,Hong Ca,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131137,21311,213,Xã Hưng Khánh,Hung Khanh,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131139,21311,213,Xã Hưng Thịnh,Hung Thinh,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131141,21311,213,Xã Việt Cường,Viet Cuong,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131143,21311,213,Xã Minh Quân,Minh Quan,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131145,21311,213,Xã Bảo Hưng,Bao Hung,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131147,21301,213,Xã Phúc Lộc,Phuc Loc,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2131149,21301,213,Xã Văn Phú,Van Phu,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2131151,21301,213,Xã Văn Tiến,Van Tien,Thành phố Yên Bái,Yen Bai,Yên Bái,Yen Bai
2131153,21313,213,Xã Văn Lãng,Van Lang,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131155,21311,213,Xã Việt Hồng,Viet Hong,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131157,21311,213,Xã Vân Hội,Van Hoi,Huyện Trấn Yên,Tran Yen,Yên Bái,Yen Bai
2131301,21313,213,Thị trấn Yên Bình,Yen Binh,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131303,21313,213,Thị trấn Thác Bà,Thac Ba,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131305,21313,213,Xã Xuân Long,Xuan Long,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131307,21313,213,Xã Ngọc Chấn,Ngoc Chan,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131309,21313,213,Xã Tích Cốc,Tich Coc,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131311,21313,213,Xã Tân Nguyên,Tan Nguyen,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131313,21313,213,Xã Phúc Ninh,Phuc Ninh,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131315,21313,213,Xã Mỹ Gia,My Gia,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131317,21313,213,Xã Cẩm Nhân,Cam Nhan,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131319,21313,213,Xã Bảo Ái,Bao Ai,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131321,21313,213,Xã Cảm Ân,Cam An,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131323,21313,213,Xã Xuân Lai,Xuan Lai,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131325,21313,213,Xã Tân Hương,Tan Huong,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131327,21313,213,Xã Mông Sơn,Mong Son,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131329,21313,213,Xã Yên Thành,Yen Thanh,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131331,21313,213,Xã Đại Đồng,Dai Dong,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
2131333,21313,213,Xã Phúc An,Phuc An,Huyện Yên Bình,Yen Binh,Yên Bái,Yen Bai
